"""{TAP""","""PARSE_RESULT""","""LATH""","""TRDSIM""","""VSLTT""","""AOSCDTIA""","""SDA""","""TRP""","""TRDTST""","""TRDARC""","""TRDDCR""","""TRDSAA""","""TRVH""","""TRV""","""MH""","""AOSTS""","""GTOD""","""GVRRE""","""AOSNTCAS""","""TRDCL""","""AOSARV""","""SIC""","""TRPHDEC""","""AOSTC""","""MSG_TYPE""","""GVA""","""SAC""","""SIL""","""VN""","""TSSS""","""MAM""","""TRVHFSI""","""TSLNAV""","""RP""","""TTA""","""GVR""","""GVRE""","""NACP""","""AOSSA""","""TSICF""","""TRDATP""","""NUCP""","""USE_SIZE""","""TRPH""","""NUCR""","""SI""","""TRDRAB""","""GBS""","""VSVNS""","""LONH""","""GH""","""TRVHDEC""","""TSPS""","""TRPHFSI""","""PIC""","""GS""","""RID""","""TA""","""AOSRA""","""ADDR""","""CS""","""TRDRC""","""ECAT""","""TN""","""SILS""","""NICB""","""LON""","""FL""","""LAT""","""SSR"""
0.0,0.0,,0.0,2.0,0.0,0.0,28716.6016,0.0,0.0,0.0,0.0,28716.5547920335,28716.5547,0.0,0.0,28716.6016,0.0,0.0,0.0,0.0,16.0,0.6052632276,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28716.6016,1662.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28716.6052632276,0.0,34.0,0.0,0.0,0.0,,29725.0,0.5547920335,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542136,28550.0,45.663149,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28717.0703,0.0,0.0,0.0,0.0,28716.9853011332,28716.9844,0.0,0.0,28717.0703,0.0,0.0,0.0,0.0,16.0,0.0748962536,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28717.0703,1662.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28717.0748962536,0.0,34.0,0.0,0.0,0.0,,29750.0,0.9853011332,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542179,28575.0,45.661969,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28717.4922,0.0,0.0,0.0,0.0,28717.4653146071,28717.4609,0.0,0.0,28717.4922,0.0,0.0,0.0,0.0,16.0,0.4944426278,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28717.4922,1662.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28717.4944426278,0.0,34.0,0.0,0.0,0.0,,29750.0,0.4653146071,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542243,28575.0,45.661132,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28717.9609,0.0,0.0,0.0,0.0,28717.865540552,28717.8594,0.0,0.0,28717.9609,0.0,0.0,0.0,0.0,16.0,0.9649701221,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-51.0,0.0,0.0,0.0,28717.9609,1600.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28717.9649701221,0.0,34.0,0.0,0.0,0.0,,29775.0,0.865540552,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542308,28575.0,45.66036,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28718.5391,0.0,0.0,0.0,0.0,28718.275054615,28718.2734,0.0,0.0,28718.5391,0.0,0.0,0.0,0.0,16.0,0.5459653661,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28718.5391,1600.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28718.5459653661,0.0,34.0,0.0,0.0,0.0,,29775.0,0.275054615,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542415,28600.0,45.659094,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28719.0078,0.0,0.0,0.0,0.0,28718.6948675895,28718.6875,0.0,0.0,28719.0078,0.0,0.0,0.0,0.0,16.0,0.0147253526,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,28719.0078,1531.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28719.0147253526,0.0,34.0,0.0,0.0,0.0,,29800.0,0.6948675895,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.54248,28625.0,45.657892,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28719.5234,0.0,0.0,0.0,0.0,28719.2545764577,28719.25,0.0,0.0,28719.5234,0.0,0.0,0.0,0.0,16.0,0.5248707393,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28719.5234,1531.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28719.5248707393,0.0,34.0,0.0,0.0,0.0,,29825.0,0.2545764577,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542565,28625.0,45.656691,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28719.9688,0.0,0.0,0.0,0.0,28719.7252161773,28719.7188,0.0,0.0,28719.9688,0.0,0.0,0.0,0.0,16.0,0.9747496536,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,28719.9688,1531.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28719.9747496536,0.0,34.0,0.0,0.0,0.0,,29825.0,0.7252161773,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542565,28625.0,45.655875,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28720.4453,0.0,0.0,0.0,0.0,28720.2253418649,28720.2188,0.0,0.0,28720.4453,0.0,0.0,0.0,0.0,16.0,0.4455429344,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-44.0,0.0,0.0,0.0,28720.4453,1531.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28720.4455429344,0.0,34.0,0.0,0.0,0.0,,29825.0,0.2253418649,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.54263,28650.0,45.65506,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28720.9922,0.0,0.0,0.0,0.0,28720.7052753158,28720.7031,0.0,0.0,28720.9922,0.0,0.0,0.0,0.0,16.0,0.9949915903,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,28720.9922,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28720.9949915903,0.0,34.0,0.0,0.0,0.0,,29850.0,0.7052753158,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542758,28650.0,45.653837,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28721.5078,0.0,0.0,0.0,0.0,28721.2749436656,28721.2734,0.0,0.0,28721.5078,0.0,0.0,0.0,0.0,16.0,0.5153160822,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28721.5078,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28721.5153160822,0.0,34.0,0.0,0.0,0.0,,29850.0,0.2749436656,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542844,28675.0,45.652614,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28722.0391,0.0,0.0,0.0,0.0,28721.7949042032,28721.7891,0.0,0.0,28722.0391,0.0,0.0,0.0,0.0,16.0,0.0449195392,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,28722.0391,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28722.0449195392,0.0,34.0,0.0,0.0,0.0,,29875.0,0.7949042032,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542844,28675.0,45.651798,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28722.5234,0.0,0.0,0.0,0.0,28722.1949386541,28722.1875,0.0,0.0,28722.5234,0.0,0.0,0.0,0.0,16.0,0.5249365643,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28722.5234,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28722.5249365643,0.0,34.0,0.0,0.0,0.0,,29875.0,0.1949386541,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542952,28700.0,45.650575,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28723.0547,0.0,0.0,0.0,0.0,28723.0349068586,28723.0312,0.0,0.0,28723.0547,0.0,0.0,0.0,0.0,16.0,0.0548396222,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,28723.0547,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28723.0548396222,0.0,34.0,0.0,0.0,0.0,,29875.0,0.0349068586,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542887,28700.0,45.651798,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28723.4609,0.0,0.0,0.0,0.0,28723.0349068586,28723.0312,0.0,0.0,28723.4609,0.0,0.0,0.0,0.0,16.0,0.4656428592,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28723.4609,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28723.4656428592,0.0,34.0,0.0,0.0,0.0,,29875.0,0.0349068586,0.0,0.0,11.0,812.6464,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.542973,28700.0,45.650189,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28723.9688,0.0,0.0,0.0,0.0,28723.6049601035,28723.6016,0.0,0.0,28723.9688,0.0,0.0,0.0,0.0,16.0,0.9746125089,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,28723.9688,1406.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28723.9746125089,0.0,34.0,0.0,0.0,0.0,,29900.0,0.6049601035,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543037,28725.0,45.649374,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28724.5234,0.0,0.0,0.0,0.0,28724.1548940828,28724.1484,0.0,0.0,28724.5234,0.0,0.0,0.0,0.0,16.0,0.5253914902,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28724.5234,1406.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28724.5253914902,0.0,34.0,0.0,0.0,0.0,,29900.0,0.1548940828,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543102,28725.0,45.648108,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28725.0938,0.0,0.0,0.0,0.0,28724.6749178283,28724.6719,0.0,0.0,28725.0938,0.0,0.0,0.0,0.0,16.0,0.0949315149,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,28725.0938,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28725.0949315149,0.0,34.0,0.0,0.0,0.0,,29925.0,0.6749178283,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543166,28750.0,45.646949,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28725.5391,0.0,0.0,0.0,0.0,28725.1050556889,28725.1016,0.0,0.0,28725.5391,0.0,0.0,0.0,0.0,16.0,0.5455747228,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28725.5391,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28725.5455747228,0.0,34.0,0.0,0.0,0.0,,29925.0,0.1050556889,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543231,28750.0,45.646133,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28726.1094,0.0,0.0,0.0,0.0,28725.6750496011,28725.6719,0.0,0.0,28726.1094,0.0,0.0,0.0,0.0,16.0,0.1149309967,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-51.0,0.0,0.0,0.0,28726.1094,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28726.1149309967,0.0,34.0,0.0,0.0,0.0,,29950.0,0.6750496011,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543295,28750.0,45.64491,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28726.6875,0.0,0.0,0.0,0.0,28726.1464321529,28726.1406,0.0,0.0,28726.6875,0.0,0.0,0.0,0.0,16.0,0.6950179646,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28726.6875,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28726.6950179646,0.0,34.0,0.0,0.0,0.0,,29925.0,0.1464321529,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543381,28775.0,45.643687,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28727.0938,0.0,0.0,0.0,0.0,28726.705679466,28726.7031,0.0,0.0,28727.0938,0.0,0.0,0.0,0.0,16.0,0.0948525136,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28727.0938,1275.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28727.0948525136,0.0,34.0,0.0,0.0,0.0,,29975.0,0.705679466,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543445,28775.0,45.642872,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28727.6719,0.0,0.0,0.0,0.0,28727.1150988713,28727.1094,0.0,0.0,28727.6719,0.0,0.0,0.0,0.0,16.0,0.6749979788,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,28727.6719,1275.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28727.6749979788,0.0,34.0,0.0,0.0,0.0,,29950.0,0.1150988713,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543509,28800.0,45.641649,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28728.1016,0.0,0.0,0.0,0.0,28727.695373158,28727.6953,0.0,0.0,28728.1016,0.0,0.0,0.0,0.0,16.0,0.1053650137,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28728.1016,1275.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28728.1053650137,0.0,34.0,0.0,0.0,0.0,,30000.0,0.695373158,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543574,28800.0,45.640812,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28728.6484,0.0,0.0,0.0,0.0,28728.6053199032,28728.6016,0.0,0.0,28728.6484,0.0,0.0,0.0,0.0,16.0,0.6551313661,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28728.6484,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28728.6551313661,0.0,34.0,0.0,0.0,0.0,,30000.0,0.6053199032,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543638,28825.0,45.639589,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28729.2188,0.0,0.0,0.0,0.0,28729.1057207827,28729.1016,0.0,0.0,28729.2188,0.0,0.0,0.0,0.0,16.0,0.2257128069,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28729.2188,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28729.2257128069,0.0,34.0,0.0,0.0,0.0,,30000.0,0.1057207827,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543724,28825.0,45.638387,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28729.6406,0.0,0.0,0.0,0.0,28729.5657051522,28729.5625,0.0,0.0,28729.6406,0.0,0.0,0.0,0.0,16.0,0.6464115772,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28729.6406,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28729.6464115772,0.0,34.0,0.0,0.0,0.0,,30025.0,0.5657051522,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543767,28825.0,45.637572,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28730.1641,0.0,0.0,0.0,0.0,28730.0854489021,28730.0781,0.0,0.0,28730.1641,0.0,0.0,0.0,0.0,16.0,0.1654425096,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28730.1641,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28730.1654425096,0.0,34.0,0.0,0.0,0.0,,30025.0,0.0854489021,0.0,0.0,11.0,814.6811,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543917,28850.0,45.636327,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28730.6719,0.0,0.0,0.0,0.0,28730.5054559018,28730.5,0.0,0.0,28730.6719,0.0,0.0,0.0,0.0,16.0,0.6749330536,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28730.6719,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28730.6749330536,0.0,34.0,0.0,0.0,0.0,,30050.0,0.5054559018,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543982,28850.0,45.635147,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28731.1719,0.0,0.0,0.0,0.0,28730.9151036534,28730.9141,0.0,0.0,28731.1719,0.0,0.0,0.0,0.0,16.0,0.1751086395,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28731.1719,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28731.1751086395,0.0,34.0,0.0,0.0,0.0,,30050.0,0.9151036534,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.543982,28850.0,45.63431,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28731.6328,0.0,0.0,0.0,0.0,28731.475233715,28731.4688,0.0,0.0,28731.6328,0.0,0.0,0.0,0.0,16.0,0.6349752834,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28731.6328,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28731.6349752834,0.0,34.0,0.0,0.0,0.0,,30050.0,0.475233715,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544046,28875.0,45.633495,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28732.1953,0.0,0.0,0.0,0.0,28731.9749822533,28731.9688,0.0,0.0,28732.1953,0.0,0.0,0.0,0.0,16.0,0.1953639723,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28732.1953,1212.5,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28732.1953639723,0.0,34.0,0.0,0.0,0.0,,30075.0,0.9749822533,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544132,28875.0,45.632229,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28732.7422,0.0,0.0,0.0,0.0,28732.5257172585,28732.5234,0.0,0.0,28732.7422,0.0,0.0,0.0,0.0,16.0,0.7456876291,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,28732.7422,1275.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28732.7456876291,0.0,34.0,0.0,0.0,0.0,,30075.0,0.5257172585,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544239,28900.0,45.63107,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28733.3047,0.0,0.0,0.0,0.0,28733.1054357393,28733.1016,0.0,0.0,28733.3047,0.0,0.0,0.0,0.0,16.0,0.305759565,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28733.3047,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28733.305759565,0.0,34.0,0.0,0.0,0.0,,30100.0,0.1054357393,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544325,28900.0,45.629396,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28733.7734,0.0,0.0,0.0,0.0,28733.5550128268,28733.5547,0.0,0.0,28733.7734,0.0,0.0,0.0,0.0,16.0,0.7752982648,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28733.7734,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28733.7752982648,0.0,34.0,0.0,0.0,0.0,,30100.0,0.5550128268,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544411,28925.0,45.628603,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28734.3281,0.0,0.0,0.0,0.0,28734.0354649583,28734.0312,0.0,0.0,28734.3281,0.0,0.0,0.0,0.0,16.0,0.3352038348,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,28734.3281,1343.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28734.3352038348,0.0,34.0,0.0,0.0,0.0,,30125.0,0.0354649583,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544454,28950.0,45.627401,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28734.8047,0.0,0.0,0.0,0.0,28734.4854469709,28734.4844,0.0,0.0,28734.8047,0.0,0.0,0.0,0.0,16.0,0.8058697544,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-46.0,0.0,0.0,0.0,28734.8047,1406.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28734.8058697544,0.0,34.0,0.0,0.0,0.0,,30150.0,0.4854469709,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544518,28950.0,45.626585,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28735.2578,0.0,0.0,0.0,0.0,28734.9160348978,28734.9141,0.0,0.0,28735.2578,0.0,0.0,0.0,0.0,16.0,0.2655294519,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,28735.2578,1406.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28735.2655294519,0.0,34.0,0.0,0.0,0.0,,30150.0,0.9160348978,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544604,28950.0,45.625298,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28735.7109,0.0,0.0,0.0,0.0,28735.3756042961,28735.375,0.0,0.0,28735.7109,0.0,0.0,0.0,0.0,16.0,0.7152344463,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,28735.7109,1468.75,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28735.7152344463,0.0,34.0,0.0,0.0,0.0,,30150.0,0.3756042961,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544668,28975.0,45.624504,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28736.2734,0.0,0.0,0.0,0.0,28736.1752702156,28736.1719,0.0,0.0,28736.2734,0.0,0.0,0.0,0.0,16.0,0.2753930828,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-49.0,0.0,0.0,0.0,28736.2734,1531.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28736.2753930828,0.0,34.0,0.0,0.0,0.0,,30175.0,0.1752702156,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544711,28975.0,45.623324,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28736.8516,0.0,0.0,0.0,0.0,28736.575291709,28736.5703,0.0,0.0,28736.8516,0.0,0.0,0.0,0.0,16.0,0.8552936018,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-47.0,0.0,0.0,0.0,28736.8516,1531.25,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28736.8552936018,0.0,34.0,0.0,0.0,0.0,,30175.0,0.575291709,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544775,29000.0,45.622509,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28737.3047,0.0,0.0,0.0,0.0,28737.0857656775,28737.0781,0.0,0.0,28737.3047,0.0,0.0,0.0,0.0,16.0,0.3061167402,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,28737.3047,1600.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28737.3061167402,0.0,34.0,0.0,0.0,0.0,,30200.0,0.0857656775,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544883,29025.0,45.621243,6223.0
0.0,0.0,,0.0,2.0,0.0,0.0,28737.8203,0.0,0.0,0.0,0.0,28737.595339871,28737.5938,0.0,0.0,28737.8203,0.0,0.0,0.0,0.0,16.0,0.8255690094,0.0,CAT21,0.0,16.0,0.0,0.0,0.0,-48.0,0.0,0.0,0.0,28737.8203,1600.0,0.0,0.0,0.0,0.0,0.0,7.0,76.0,28737.8255690094,0.0,34.0,0.0,0.0,0.0,,30225.0,0.595339871,0.0,0.0,11.0,816.3088,0.0,177.1875,0.0,780CE8,CSC6590 ,0.0,0.0,15704.0,0.0,0},89.544947,29025.0,45.620406,6223.0
