,LON,LAT,GS,TA
20225.6406,89.50374551724325,46.807556184224616,5.132095461149416,268.52777368994873
20226.6406,89.50370251714305,46.80755282392202,4.673401006963822,259.7215390323678
20227.6406,89.50367779242417,46.807532635331064,4.4763,249.3851170212834
20228.6406,89.50366975296772,46.80749949850428,4.385098295172947,237.8018793103522
20229.6406,89.50367860430202,46.80746367015049,3.6624,225.9122016087201
20230.6406,89.50369250290787,46.80743223539751,3.6624,212.56151974039545
20231.6406,89.50370781010173,46.80740819527404,3.6624,201.89448638005808
20232.6406,89.50373946641915,46.80738902859974,3.6624,190.31857217212288
20233.6406,89.50376612032998,46.80737304360643,3.6624,179.8437833369135
20234.6406,89.50380911131103,46.807354737630284,3.2555,169.71424163466602
20235.6406,89.50384441083733,46.8073419687639,3.2555,159.36611538462154
20236.6406,89.50388059756285,46.80733546118839,3.2555,150.1023120203885
20237.6406,89.50392127516909,46.80733220358276,3.2555,142.4246451211829
20238.6406,89.50395303502252,46.80731984809738,3.2555,135.89746012092465
20239.6406,89.50398983526264,46.80731065446946,3.2555,130.4703680774541
20240.6406,89.50403282358967,46.807302656907865,3.2555,126.71441923425
20241.6406,89.50407148323916,46.807293932138535,3.2555,124.45799229396322
20242.6406,89.50410903428353,46.807275555257924,3.2555,123.75
20243.6406,89.50414631165863,46.80726124417068,3.6624,120.9375
20244.6406,89.50418021934534,46.80724333364178,4.242397293120108,122.94172949613012
20245.6406,89.50421890552607,46.807226995531714,4.4763,123.75
20246.6406,89.50427123136642,46.80720878465839,5.614652379453611,122.43872212188185
20247.6406,89.50432019907237,46.807183814071415,5.6971,121.07246599282304
20248.6406,89.50435314663439,46.807168190300935,6.5109,120.9375
20249.6406,89.50442380188966,46.80714920090876,7.313353155428196,120.9375
20250.6406,89.5044580366189,46.807129512586435,7.3248,120.9375
20251.6406,89.50452029558168,46.807105716850195,7.888622895958841,120.9375
20252.6406,89.50457901173024,46.807079737883235,9.335716696843035,120.9375
20253.6406,89.50462961869779,46.80706469362271,9.3595,120.9375
20254.6406,89.50469184995804,46.80704378897608,10.1733,120.9375
20255.6406,89.50475697704148,46.80701378887369,10.859474336447738,120.9375
20256.6406,89.50482345,46.806984901999996,10.9872,120.9375
20257.6406,89.50488702793402,46.80696084735533,12.208,120.9375
20258.6406,89.50494789871821,46.806941986366276,12.208,120.9375
20259.6406,89.5050265390847,46.80691059073119,13.0219,120.9375
20260.6406,89.50508897407487,46.806881822663506,10.067575774524503,120.9375
20261.6406,89.50516237489016,46.8068549720191,6.5109,120.9375
20262.6406,89.50524502366693,46.80682476982558,7.065386904845226,120.9375
20263.6406,89.50530905015998,46.80679334943392,7.3248,120.5048609401945
20264.6406,89.50539044851367,46.80676211057075,8.258681331744151,118.125
20265.6406,89.5054716726595,46.80672937250494,9.3595,118.55873816980505
20266.6406,89.50554837314291,46.80670015619119,9.3595,120.47369697691647
20267.6406,89.50563550290414,46.806673050395375,10.408433526121497,120.9375
20268.6406,89.505727885,46.806636749999996,10.9872,120.9375
20269.6406,89.50581418705882,46.80659572647059,11.094917647058823,120.9375
20270.6406,89.50590254470588,46.80656290764706,11.669411764705883,120.9375
20271.6406,89.50599178401146,46.806529579111746,12.208,120.9375
20272.6406,89.50609022986434,46.806493491514225,13.0219,120.9375
20273.6406,89.50618343030308,46.80645854693631,13.0219,120.9375
20274.6406,89.5062756079585,46.806425227163984,13.0219,120.9375
20275.6406,89.506370614314,46.8063878067099,13.8357,118.125
20276.6406,89.50646186268462,46.80634953426498,13.953155930324618,118.53087885985747
20277.6406,89.50656804901345,46.80630989319874,14.167961947743425,119.27315914489297
20278.6406,89.5066742353423,46.80627025213249,14.38276796516223,120.01543942992846
20279.6406,89.50678042167115,46.80623061106625,14.597573982581038,120.75771971496397
20280.6406,89.506883374976,46.80618645432,14.6496,119.87184375000083
20281.6406,89.506985294976,46.80614085432,14.6496,118.46559375000083
20282.6406,89.50709773771031,46.806095470992794,14.90285495694181,118.3750542623833
20283.6406,89.50721354360937,46.80605015691626,15.237052577609548,118.70502821643913
20284.6406,89.50732934950842,46.80600484283971,15.571250198277284,119.03500217049495
20285.6406,89.50744515540747,46.80595952876317,15.905447818945019,119.36497612455076
20286.6406,89.50756096130652,46.805914214686624,16.239645439612755,119.6949500786066
20287.6406,89.50767676720558,46.805868900610086,16.573843060280492,120.02492403266241
20288.6406,89.50779257310464,46.80582358653354,16.908040680948226,120.35489798671823
20289.6406,89.5079083790037,46.805778272457,17.242238301615963,120.68487194077406
20290.6406,89.5080276946626,46.80573372642403,17.4981,120.9375
20291.6406,89.50815813272513,46.80569101238053,17.4981,120.91724854774262
20292.6406,89.50828493976974,46.80564109830054,17.4981,120.6814924097006
20293.6406,89.50841174681433,46.80559118422055,17.4981,120.44573627165857
20294.6406,89.50853855385894,46.80554127014057,17.4981,120.20998013361655
20295.6406,89.50866536090355,46.805491356060585,17.4981,119.97422399557453
20296.6406,89.50879216794814,46.8054414419806,17.4981,119.73846785753253
20297.6406,89.50891897499275,46.80539152790062,17.4981,119.5027117194905
20298.6406,89.50904578203736,46.80534161382063,17.4981,119.26695558144849
20299.6406,89.50917258908196,46.80529169974064,17.4981,119.03119944340646
20300.6406,89.50929939612656,46.80524178566066,17.4981,118.79544330536444
20301.6406,89.50942620317116,46.805191871580675,17.4981,118.55968716732244
20302.6406,89.50955301021577,46.80514195750069,17.4981,118.32393102928042
20303.6406,89.50967637553467,46.80509326474923,17.420509371513425,118.20161002022766
20304.6406,89.5097811484839,46.805051169673895,16.92377039271857,118.6920710972368
20305.6406,89.50988592143311,46.80500907459856,16.427031413923714,119.18253217424594
20306.6406,89.50999069438232,46.80496697952323,15.930292435128859,119.67299325125508
20307.6406,89.51009546733154,46.80492488444789,15.433553456334003,120.16345432826421
20308.6406,89.51020024028077,46.804882789372556,14.936814477539148,120.65391540527335
20309.6406,89.5103049754872,46.80484123563802,14.6496,120.9375
20310.6406,89.51040965895614,46.80480042396904,14.6496,120.9375
20311.6406,89.51051434242508,46.80475961230006,14.6496,120.9375
20312.6406,89.51061631124294,46.804720595960454,14.6496,120.9375
20313.6406,89.51071418082863,46.8046842906403,14.6496,120.9375
20314.6406,89.51081205041432,46.80464798532015,14.6496,120.9375
20315.6406,89.51090992,46.80461168,14.6496,120.9375
20316.6406,89.51100135564675,46.80457458763492,14.38786140091346,120.9375
20317.6406,89.51109279129349,46.80453749526983,14.126122801826918,120.9375
20318.6406,89.51118422694024,46.80450040290474,13.864384202740379,120.9375
20319.6406,89.511275662587,46.80446331053965,13.602645603653837,120.9375
20320.6406,89.51136709823375,46.80442621817457,13.340907004567297,120.9375
20321.6406,89.51145853388049,46.80438912580948,13.079168405480758,120.9375
20322.6406,89.5115337330303,46.804361879750175,11.88935741383514,120.9375
20323.6406,89.51161901407436,46.80432725139511,10.422251855383536,120.9375
20324.6406,89.51168843602106,46.80430198683321,8.65512408550737,119.43851114287853
20325.6406,89.51175580222133,46.80427837084257,8.939418544633654,118.125
20326.6406,89.51182331234087,46.80425751635785,12.855551272985801,117.5501679632296
20327.6406,89.51188401248231,46.80423854181754,12.279950141442868,115.56112977369217
20328.6406,89.51193338792993,46.80422831662439,9.984193842239556,113.6786186142134
20329.6406,89.51198406123615,46.804220140010884,9.345831850072068,108.17103878534314
20330.6406,89.5120485745941,46.80422320962117,8.646693746243258,102.53363650031297
20331.6406,89.51211271196999,46.80423083599971,8.38422502574484,95.6092761512641
20332.6406,89.51217585011916,46.80425057264823,9.282268280120986,85.26463881127019
20333.6406,89.51222919489155,46.8042714270256,9.3595,76.83945671292909
20334.6406,89.5122905287373,46.80429782062475,9.714731470946832,65.40176757415598
20335.6406,89.51233405044147,46.80434858914301,11.013637516226858,56.21759648499557
20336.6406,89.51236335711219,46.80439489516943,12.208,46.98548098645466
20337.6406,89.5123981398887,46.8044461288759,12.208,39.91339732889828
20338.6406,89.5124401949912,46.80448787825816,10.339061059197135,35.63985676554597
20339.6406,89.51248736980895,46.80454226965992,6.5109,33.70808654948748
20340.6406,89.51252256083109,46.804596191094284,7.221650243375102,30.9375
20341.6406,89.51256775283807,46.804638732838065,7.3248,30.9375
20342.6406,89.51259762475354,46.80468446467329,7.3248,30.9375
20343.6406,89.51263170608374,46.80473224710566,6.5109,28.125
20344.6406,89.5126735421039,46.80477576601807,11.87265282347971,28.125
20345.6406,89.51271661298115,46.80482433888454,13.0219,28.125
20346.6406,89.51276021027887,46.80487338647941,13.0219,28.125
20347.6406,89.51280037986047,46.80492528264633,11.770063935201879,28.846000354735565
20348.6406,89.51284002453352,46.8049776150337,10.326526037603555,29.67741220290793
20349.6406,89.51287966920658,46.80502994742107,8.882988140005232,30.508824051080293
20350.6406,89.51291904242872,46.805078559140476,8.1387,30.9375
20351.6406,89.51295893675741,46.80511656451442,7.6141691588781555,30.7946464851688
20352.6406,89.51300035081674,46.80516452062982,9.929122429903401,29.651818366519226
20353.6406,89.51304176487606,46.805212476745226,12.244075700928647,28.50899024786965
20354.6406,89.51307949849445,46.80524900857088,12.50563175391725,28.125
20355.6406,89.5131052204518,46.80528381527108,10.9872,28.125
20356.6406,89.51314056823529,46.805326730588234,10.604188235294117,28.125
20357.6406,89.51316657396504,46.80536005803706,9.833212599102497,28.125
20358.6406,89.51319012133017,46.80539538199525,9.3595,28.125
20359.6406,89.5132184401478,46.805437860221694,9.3595,28.125
20360.6406,89.5132651298166,46.8054703097389,9.356468018850132,30.93467760663334
20361.6406,89.51329587553398,46.80551130190601,8.967752486786047,30.572832303188004
20362.6406,89.51332095493501,46.8055483688208,8.57198765088201,30.534163656118913
20363.6406,89.51333874907216,46.80558038898262,8.167159424326604,30.911007852962143
20364.6406,89.51336835142857,46.80561712857143,8.1387,30.535714285714285
20365.6406,89.51340104857144,46.805651871428566,8.1387,29.464285714285715
20366.6406,89.5134337457143,46.80568661428571,8.1387,28.392857142857142
20367.6406,89.51346454942984,46.80571546614412,8.028458865827309,28.505947524094722
20368.6406,89.51348917077719,46.805751031445766,7.613394354633092,29.94023790096379
20369.6406,89.51351521381922,46.80578468381923,7.174363039126456,30.41765241128291
20370.6406,89.51354450105003,46.80581397105004,6.680641474068201,28.7115559599666
20371.6406,89.51357378828087,46.80584325828086,6.186919909009946,27.00545950865029
