,LON,LAT,GS,TA
24018.6094,89.50353083232565,46.80753170724912,3.392404133190609,14.049440583475059
24019.6094,89.5035472184567,46.80753662553231,2.6465357965477194,21.781989842679327
24020.6094,89.50356925419857,46.807538204187736,2.0347,29.73426654143113
24021.6094,89.50361067728304,46.80752993,1.889200693232779,36.91599788179117
24022.6094,89.50364227602343,46.80752993,1.5204278969664182,41.37613698149259
24023.6094,89.50367039419913,46.80752993,1.1589886494369317,46.28172344648781
24024.6094,89.50368342992789,46.80752993,0.8293281131005668,53.117581827756126
24025.6094,89.50369308868898,46.807533455655516,1.087101097092553,58.13837081733302
24026.6094,89.50372360714239,46.8075252313216,1.5768320746664088,63.98429999999644
24027.6094,89.50375101633824,46.8075178168813,1.9298714507372328,69.58810124127388
24028.6094,89.50377429430993,46.80751162181421,2.3220387097573485,75.98085061558456
24029.6094,89.50379841970054,46.807501919484466,2.779498825672632,82.80138057074052
24030.6094,89.50382606714659,46.80749264333074,3.352182271409612,89.19230871226002
24031.6094,89.50384440248793,46.80748184244424,3.6551021844107274,95.47367210854144
24032.6094,89.5038743673445,46.8074688657415,3.8182211550016913,100.92065625001169
24033.6094,89.50389197018869,46.807455684141004,4.4763,105.86255759526347
24034.6094,89.50392429239577,46.80743911301024,4.4763,109.48690106073086
24035.6094,89.50394380410125,46.807420096175996,5.231411106207097,114.57302586206988
24036.6094,89.5039759783493,46.807405811320564,5.6971,117.51802939957847
24037.6094,89.50400096248683,46.8073878797397,4.722317403455009,119.8681026137493
24038.6094,89.50402959255446,46.80737287056645,1.6277,121.83517156863054
24039.6094,89.50406525468932,46.80735076186405,1.6277,123.75
24040.6094,89.5040971,46.80734754,1.6277,123.75
24041.6094,89.50411838228273,46.80732616724823,1.8967434763748203,123.75
24042.6094,89.5041376821573,46.80731735564033,2.0983608652132837,123.75
24043.6094,89.50417581770242,46.8073021054494,2.3876478396153713,123.75
24044.6094,89.50420864731078,46.80727890671203,2.4416,123.75
24045.6094,89.50424598459188,46.80726215139096,2.4416,123.75
24046.6094,89.5042963212695,46.80724157267053,2.8485,123.75
24047.6094,89.504331795,46.807221472500004,4.9849499999999995,125.859375
24048.6094,89.50437166336351,46.80720280860489,5.6971,125.18602760944376
24049.6094,89.50441272906316,46.807181820624564,6.481533171411007,123.75
24050.6094,89.50445415480331,46.80716135728778,6.5109,123.75
24051.6094,89.50451745664502,46.80714184199847,6.5109,123.75
24052.6094,89.50455962488448,46.80711895255776,7.3248,123.75
24053.6094,89.5046177517631,46.80709351607896,7.3248,123.75
24054.6094,89.5046583674897,46.80707349986548,8.1387,123.75
24055.6094,89.50470312279244,46.807047206987,8.1387,123.75
24056.6094,89.50477409899906,46.80701601450186,8.1387,123.75
24057.6094,89.50481636942368,46.80699585802792,9.3595,123.75
24058.6094,89.50487202972892,46.80697163063253,9.3595,123.75
24059.6094,89.50493243843849,46.80695302655022,10.1733,122.98896062339544
24060.6094,89.50499091469038,46.806928162819496,10.245146245061278,120.9375
24061.6094,89.50505470080711,46.806896019730964,10.9872,120.9375
24062.6094,89.5051138456058,46.80687037006399,10.9872,121.82840497014982
24063.6094,89.5051806395403,46.80684010667027,11.227970722915641,123.19530827473768
24064.6094,89.50523797882508,46.80681742009517,12.208,120.9375
24065.6094,89.50525410448834,46.806804714948456,12.238803521760536,120.9375
24066.6094,89.50532091414723,46.80678615824742,12.801939202934225,120.9375
24067.6094,89.50538251613683,46.806761159113336,13.0219,120.9375
24068.6094,89.5054473950423,46.80673039254898,11.663025890469257,120.9375
24069.6094,89.50552613327619,46.806699077530915,6.5109,120.9375
24070.6094,89.5055982504219,46.806673011161415,6.5109,120.9375
24071.6094,89.50567613971762,46.806636910056476,7.109373908134861,120.9375
24072.6094,89.50575118655962,46.806614867805976,7.3248,120.9375
24073.6094,89.50582170207078,46.806586964385474,7.576246119824599,120.9375
24074.6094,89.50589719463208,46.80655460947326,8.121682388421085,120.9375
24075.6094,89.50598643033781,46.806522650348306,8.1387,120.9375
24076.6094,89.506065847676,46.80648539229658,9.3595,120.9375
24077.6094,89.50614739049337,46.806449532501745,9.3595,120.9375
24078.6094,89.50622121323885,46.80642525371006,10.1733,120.9375
24079.6094,89.50630746882798,46.80639523931843,10.1733,120.9375
24080.6094,89.50640974202251,46.806354091735656,10.606256971679052,120.9375
24081.6094,89.50650036628656,46.80632114543596,10.9872,119.99993548275793
24082.6094,89.50658902258994,46.80628431781177,11.000629655013459,118.125
24083.6094,89.50667952067099,46.806250382085736,11.429692115474793,118.125
24084.6094,89.50677001875205,46.806216446359706,11.85875457593613,118.125
24085.6094,89.50686051683311,46.80618251063367,12.287817036397465,118.125
24086.6094,89.50695101491418,46.80614857490764,12.716879496858802,118.125
24087.6094,89.50704085331387,46.806114553154565,13.050772747131555,118.2247844695349
24088.6094,89.50712906954998,46.806080319860094,13.150643889059525,118.56994001963616
24089.6094,89.5072172857861,46.80604608656562,13.250515030987495,118.91509556973745
24090.6094,89.50730550202222,46.80601185327115,13.350386172915465,119.26025111983871
24091.6094,89.50739371825833,46.80597761997668,13.450257314843435,119.60540666994
24092.6094,89.50748193449445,46.80594338668221,13.550128456771406,119.95056222004126
24093.6094,89.50757015073056,46.80590915338774,13.649999598699376,120.29571777014253
24094.6094,89.50765836696668,46.80587492009327,13.749870740627346,120.64087332024381
24095.6094,89.50774925886174,46.80583903747423,13.865411629235874,120.9375
24096.6094,89.50785650538907,46.80579307356406,14.076731894067722,120.9375
24097.6094,89.50796375191639,46.8057471096539,14.28805215889957,120.9375
24098.6094,89.50807099844373,46.80570114574373,14.499372423731415,120.9375
24099.6094,89.50817824497105,46.80565518183357,14.710692688563263,120.9375
